Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
Coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013975972696518405,0.0007528997519364158,0.0,0.00018783782109395829,0.018701647662855914,0.021728344914627246,0.01394689863545132,0.0012649467835927947,0.0018608017756672163,0.023604947299409956,0.024973572498057536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015083897839425375,1.3470153650433638e-06,6.647104480629841e-05,0.0,0.0,0.00021422696326516385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071085746793634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.637860400401948e-05,2.5546226988609033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9276163943050426e-05,8.870175216382056e-05,8.498387962033452e-05,8.494011721736176e-05,8.223134761760368e-05,3.0276028375179667e-05,6.720393309093358e-05,0.0027271778276528004,0.004110572431629773,0.0,1.286289412410875e-05,0.0,0.0014600475141582977,0.03191477829130185,0.02683341943655128,0.0,0.0,0.00019483662006649586,0.0001893842989088489,0.00019874810067339275,0.00019540935107286038,0.0001835572205094601,1.1699936692844364e-06,0.00016007671418844923,0.00010473093608734889,0.00016020799752720067,4.4808220814912174e-05,4.059993165678171e-05,0.0,0.0,0.0,0.0,1.9155893098516547e-05,3.5754970799673516e-05,0.00034782160370257844,0.00026808774238225953,0.00029582607728535694,0.0003451298848862946,0.00021159181033779726,0.00033901831451996016,0.00020588613826485642,0.0,0.00021619952057870884,0.0,2.611454964003899e-05,7.99696815748099e-06,0.0001871604439217333,0.0,0.0005819566836490433,0.000725863654006561,0.0004666659622452382,0.0006922504668270584,0.0007668621939948536,0.0007060219919197611,0.0007551099761639106,9.25237934333024e-05,0.00034994740186586223,2.1018802651233433e-06,5.6519046218331846e-06,2.994591422891247e-06,0.0,0.00014592670123911677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.920279124485798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fruits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2040875513684535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070529044061594754,0.006333880097157832,0.006355932203389831,0.025214095374260708,0.0019855052971264947,0.005088448364238746,0.0004517483698817961,0.031407480659065144,0.03649050527323633,0.023690419068166785,0.003905276693014412,0.005857232906060831,0.03964206465278128,0.041940528950202914,0.005774352782414148,0.0,2.859156259139941e-06,0.0,0.0,0.0,0.0,1.1437650358615736e-07,0.0,0.0,0.0,2.766213790130914e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.190034840139696e-05,3.114124406160957e-05,4.2741527026536076e-05,4.202351635975492e-05,3.9474671077303246e-05,0.00012491936414214648,3.6566085987100065e-05,8.790861366499487e-06,3.4703228930920813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003185275387356078,2.5406456243674257e-06,0.0001124089382364941,6.439981554604832e-07,0.0,0.00046343599955116324,0.0,0.009436411436082813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0988783469485403e-05,0.0,0.0,0.0,0.0,0.0010888836863635733,0.0,0.0,0.0001064067631856488,0.0011327666068598034
Vegetables,0.010354654428436976,0.011470715546232477,0.012599145123317104,0.012998620429435555,0.013801115707031759,0.013789652756929852,0.013440132645721322,0.014214391813830666,0.013697268498270446,0.014527206886191246,0.014505263157894736,0.013178657842640322,0.013888713908115776,0.014105628432361055,0.01453287562157573,0.014393373616674587,0.014534140199607115,0.007667344097104854,0.007996669021757266,0.009998585105881244,0.0,0.0,2.836821720892298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009077603293184936,0.00815216647178507,0.008180549143749037,0.006686448969877304,0.00023742151957754524,0.0065492048336959555,0.0018755221952491017,0.005895926042462654,0.006850129836217776,0.0049347284757699445,0.0005274504499235073,0.000980872661638273,0.007441751979424076,0.007873228023489632,0.0,0.0,2.130071413059256e-05,0.0,0.0,0.0,0.0,8.521049517168723e-07,0.0,0.0,0.0007885488729655693,2.060829273647531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003121575955904073,0.00017548948076094614,0.00031842437634769377,0.00031307519688017417,0.0002940862995259092,0.00046680393968907363,0.00026446752093532743,6.549191718042117e-05,0.00025761115174971716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001836865891050525,8.585421004810509e-07,2.2215323658966148e-05,4.797786258180599e-06,0.00976225576418278,0.0002636559075085184,0.0,0.0433338810384489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0642817890999314e-06,0.0,0.0,0.0,0.0,0.005048394425323948,0.0,0.0,0.0004886410526719686,0.005201889904703743
Other food crops,0.08890124567695055,0.09848333499816868,0.10817161535120803,0.11160136306288247,0.11849129167626468,0.11839287501250875,0.11539202418833741,0.12203952797491335,0.11759969782513617,0.12472524286685678,0.12453684210526315,0.11314709792182703,0.11924337753767617,0.12110572567725954,0.12477391253908743,0.12357619975245068,0.12478476973987791,0.06582898984967164,0.06865645224703208,0.08584416573852031,0.22202603197693113,0.6826637520044295,0.49338197357967895,0.389927342476106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2513720337017856e-05,2.3417374739558282e-05,0.004787315139502973,0.004299261458079463,0.004314229813801139,0.02104449445534277,0.0010900460587727112,0.003453897073867199,0.0015873910884029309,0.026527921367675043,0.03082123221098748,0.020131483598622723,0.002065166078645882,0.003140398056140471,0.03348315598366029,0.035424524054862495,0.01943250825668525,0.0016239199080231523,0.002259536552386899,0.002328204202098748,0.00232700529460064,0.0022527962941072672,0.000829437027361693,0.001834286264144508,0.0,0.0,0.004995625588980227,0.002928190757927831,0.00020103453518817934,0.00033098955073816374,0.0,3.022682041305257e-06,0.0,0.0,0.002838748604194644,0.0015920268949675797,0.0028957384560478194,0.002847093233373396,0.0026744089654872952,0.007021742174238523,0.0024525901304145786,0.0023448988037066128,0.0023482535140472768,4.107420241366949e-05,3.721660401871657e-05,0.00024826137466779126,0.0002274195002576939,0.0002256989579537499,9.549951439158414e-06,8.856106288542383e-05,5.015875424575521e-05,4.673638456711789e-06,3.319122888692756e-05,5.306729029299385e-06,9.934198037220495e-06,4.341565545005026e-05,5.72525683923183e-06,4.826987020179929e-05,7.407840614460885e-05,2.797143701688065e-05,0.0,3.544072932039356e-05,2.6363139429606167e-06,0.0002493086452143458,0.0,1.9341906064038786e-05,4.870986374968164e-06,2.2283247226715762e-07,0.0,0.0,0.0,5.599203093852174e-06,0.0002567209479769095,0.0010084056216531558,4.072978899955415e-06,0.01104824615729789,4.363087503244774e-05,0.08381512913356057,0.0006049628750777041,0.0,0.016063095629313177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.691663788042395e-05,0.0,0.0,0.0,0.0,0.0026248441977377765,0.0,0.0,0.00027265875430353966,0.005249496625896702
Milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005956647672592521,0.018314912955625706,0.013236707636816837,0.010461204825215323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027923355377569202,0.35727362225480724,0.0,0.01522568311339905,0.03564775275567742,0.04141702812876271,0.030526623291535188,0.054268028357441024,0.07838485092123221,0.044994074335569116,0.04760285050203917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022303961999640767,0.0,0.0,0.0,5.9172330383122006e-05,1.0141513397181039e-06,0.0,1.1837185075529248e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021371131344153785,1.062975612170166e-05,0.0001362101489290054,0.0,0.0,0.002548735494149804,0.0,0.027650345054222807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3283981114604e-05,0.0,0.0,0.0,0.0,0.025224468303128297,0.0,0.0,0.008242030942783227,0.0033192053735393995
Wool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003073716084463594,0.0039101503222063036,0.004406768257812763,0.00440449899487528,0.0042640380045878236,0.0015699382213712957,0.0034572252701521467,0.0,0.0,0.0,0.0,0.0,6.855553530547404e-05,0.0,1.5343563661448003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6478784074428683e-07,0.0,0.003311066439473986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014306491841206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3031520201873576e-05,0.00022232972828222796,1.066332010516612e-06,1.3490893705477046e-05,0.0,0.0,0.00017350990765929784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867077639730743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egg and poultry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004845769131374835,0.014899293146468968,0.01076913991555041,0.008510253787925462,0.0,0.0,0.0,0.04992915326833119,0.06375683669591369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003192559841439244,0.002867087099751081,0.0028770691815603773,0.0025997949200774863,9.804202608674495e-05,0.0023033313607254504,0.00013593670189172963,0.0024347852144858484,0.002828833795134406,0.001938787202846773,0.0001646846193087161,0.00031560724557507896,0.0030731504362297643,0.0032513330465490852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013478141920600012,2.3100113849134595e-06,0.0,2.6962477116483287e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9256497797919236e-05,2.873236201994591e-07,8.956886780074265e-06,0.0,0.0,7.44321064494302e-05,0.0,0.015021360499507065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6346379805300714e-06,0.0,0.0,0.0,0.0,0.019050723892500267,0.0,0.0,0.0001693837069551108,0.001803195598104183
Other livestock products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005951970289261078,0.0018300531398534518,0.0013443196654534116,0.0010452990294531998,0.0,0.0,0.0,0.001953946389404693,0.0024950841884366893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940082329623418,0.062325599226680614,0.06254259271472223,0.01687748783767475,4.6290830311519605e-07,0.050070507898864615,0.0003328945773605419,0.0,0.0,0.002412319816647628,0.0,0.0015944543159744898,0.0,0.0,0.0,1.605396106790949e-05,2.1709261613793344e-05,2.301646739717393e-05,2.3004615079702142e-05,2.2270989979767663e-05,0.00024790508006745064,1.81084917295378e-05,0.02802207839657602,0.04223662343026286,0.0,1.2447962055589113e-06,0.0,9.54479107547248e-07,0.0,3.3755840055185613e-07,0.0,0.0,1.8855156780628632e-05,1.0566610359641928e-05,1.9233687161941234e-05,1.8910582361889713e-05,1.776360198478646e-05,0.00010555778726407655,1.729423063651724e-05,2.1249525105146468e-05,1.5714438606484027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6431474282050653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8669344444121865e-05,0.0005142302295839819,2.176081314355815e-06,6.521008512249561e-06,2.8979916995721745e-07,0.0,0.0009349265068763452,0.0,0.004429838974696024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1399941223195025e-05,0.0,0.0,0.0,0.0,0.00407328559165476,0.0,0.0,4.99517035605971e-05,0.0005317671551617674
Industry Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015669234160333684,0.0004817821625547398,0.0003481976488679733,0.0002751867778914121,0.006902277039848198,0.002442771160190385,0.005812676028204462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797325500502435e-05,3.193278373576129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304408998489919e-07,0.0,0.0,0.0,0.0,0.0001349479740047587,0.0,3.430987510967929e-06,0.0,0.0,0.0,0.0,1.3725180430338883e-07,0.0,0.0,0.6124030953401441,0.2501263847814384,0.018346375239967773,0.12046089907192643,0.0,1.2735157839001844e-06,0.0,0.0,5.028041808167635e-05,2.8177627625711803e-05,5.1289832431843294e-05,5.04282196317059e-05,4.7369605292763896e-05,1.3677390781775808e-06,4.1310119790567544e-05,1.0549033639799383e-05,4.1343999361858235e-05,5.601027601864022e-05,5.0749914570977136e-05,0.0,0.0,0.0,0.0,1.4735302383474264e-06,2.7503823692056548e-06,2.5902221783577947e-05,1.874893174045021e-05,2.0160349470897936e-05,1.4658753715493685e-05,7.1653292350208795e-06,1.1046996041268646e-05,0.0,0.0,1.4813521200563329e-06,0.0,2.46610178607105e-07,6.151513967293069e-07,0.00010773600030283436,0.0,0.0,0.0,2.9518732077819067e-07,0.0,0.0,1.0602490935899892e-08,6.908851777053663e-08,0.00010816161767555069,0.006957794912085687,0.017092635432183173,1.838003114817483e-05,7.727977865525798e-07,0.0,0.0011516461264564845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.725734430542412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firewood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006641366223908918,0.0002350432731454666,0.0005592952879371992,0.0,0.0,1.2248182854314957e-05,2.4943959696104922e-05,1.6865115182086215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263296215129055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001409381397959e-06,0.0,0.0,0.0,0.0,8.006355251031015e-08,0.0,0.0,0.008695641681332647,1.9363496530916397e-06,0.0,0.0,0.0,0.0,1.743114696947059e-05,2.8311731033162475e-05,2.933024388097787e-05,2.434401458727863e-05,2.9919068918575253e-05,2.9416461451828443e-05,2.7632269754112272e-05,0.0,2.4097569877831068e-05,6.1536029565496405e-06,2.8967537343107946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890610453861302e-05,8.259181430408136e-08,4.258151491027576e-07,4.507987088223382e-07,0.0,6.10455184713868e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742126660926005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other forestry products,0.0011478036748503253,0.0012715179968701095,0.0013966033509337356,0.0014408848117534695,0.0015298406562039922,0.0015285699989992995,0.0014898260244077882,0.0015756519227595313,0.0015183292910818655,0.0016103271784221429,0.0016078947368421052,0.0014608417891606017,0.001539550834154343,0.0015635956045305887,0.0016109555523916494,0.0015954918867540227,0.00161109572967343,0.0008499178598205852,0.0008864232170344138,0.0011083337263594775,0.04379784816979837,0.13466530521259537,0.09732650273068419,0.07691881168599135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.932438338969807e-05,0.0,2.0886652694793208e-05,0.0,0.0012290330061065162,0.0006769750151981394,0.00020125019057783198,0.00018073328422499652,0.00018136252720437907,0.000780267442301437,3.931016903280692e-05,0.00014519567316893957,2.7090973448299666e-05,0.0009764113013989401,0.001134434886048772,0.000747509870425206,0.00014053030306112831,0.00020927359564268532,0.0012324121236572698,0.0013038679191801972,0.010646684896480699,0.00010002852665389759,0.00037056296265831743,0.0001434102968593145,0.00014333644780429797,0.0001387653991047062,5.109079788311569e-05,0.00012224257941955476,0.001859439427945091,0.0028026630215657543,0.007457223552260838,0.002363442261295853,0.0005747058305685031,0.0006024673746830349,0.003609925669498477,0.0030354110120006765,0.0,0.0,0.003565719648958881,0.0020076548832811464,0.0036373039499582203,0.0035762012422151435,0.0033592945086785065,0.0008353828195573967,0.0029438867973859925,0.000855854966651257,0.002933648979750216,0.0011874178515951727,0.0010758981889047153,1.5914190683832775e-05,1.4578173093441917e-05,1.4467881920112172e-05,0.00011461328460592477,9.330050122364251e-05,1.2721352116053082e-05,7.293794337018448e-05,6.37992826744852e-05,6.421065542146121e-05,8.65172506905811e-05,0.00025936124646391953,8.551761838077401e-05,0.00045664005490502895,0.0006238181570072324,0.0002875867365543333,4.424131309754659e-07,0.0003023650992688226,2.3872923943368758e-05,0.00016280356477655413,0.00023801752083046313,0.00014301320324382967,0.00017714346687511338,0.00011429307690484286,0.00016864254987535411,0.00018683430610514674,0.00017199254771307448,0.00018428328596000422,3.1516942500844854e-05,0.0004836994069647897,1.354427176750684e-06,9.53138600337885e-06,5.480424302968712e-05,0.001082136841784412,0.00011218017962614144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1531739344406926e-05,0.0,0.0,0.0,0.0,7.29325978810163e-06,0.0,0.0,0.0,0.0
Inland Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507889382311042e-05,0.0,0.0,0.0,0.0,0.024385509740616852,0.031138981146416826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825125781369111,0.04333217408449007,0.04348303985578931,0.011726386202903198,3.218392349953806e-07,0.03481176260947424,3.767895012951685e-05,0.0,0.0,0.0016528849510069846,0.0,0.0011085520692434238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003451854813387849,1.43648962538878e-06,4.361353980366767e-06,0.0,0.0,0.000629227093978016,0.0,0.0012799868550772264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858036190241013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.443337428549894e-05,0.0001536523048483
Marine Fish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437850283726701e-05,0.0,0.0,0.0,0.0,0.0072981838650612385,0.009319387299856244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04601006250952889,0.041319462510166244,0.04146332080283145,0.011187144886197061,3.068903069290507e-07,0.03319481079463832,0.00017138642795581593,0.0,0.0,0.0015930929463488334,0.0,0.0010570615629938082,0.0,0.0,0.0,0.0,6.433101583064866e-06,0.0,0.0,0.0,0.0,2.573471330688541e-07,0.0,0.0,0.0,6.223981027794557e-06,0.0,6.112230270967675e-06,0.0,0.0,0.0,0.0,9.427578390314315e-05,5.2833051798209636e-05,9.616843580970617e-05,9.455291180944857e-05,8.881800992393231e-05,0.0,7.745647460731414e-05,1.9779438074623843e-05,7.751999880348419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.486906252594127e-07,7.654736269204499e-07,1.0606376161472323e-06,4.858658910330113e-06,3.723144370374092e-06,6.142471229342797e-06,6.47186289241199e-06,0.0,6.190709407244841e-06,0.0,7.201137074466522e-07,0.0,0.0,0.0,1.8293333867160493e-05,2.2816932149518614e-05,1.454863739332406e-05,2.1760329016174726e-05,2.4105687826950213e-05,2.2188893030651298e-05,2.3708033805356183e-05,0.0,0.00034263271125520805,1.4068633039280711e-06,4.262600378826657e-06,1.4489958497860871e-06,0.0,0.0006071423068405295,0.0,0.0019881695695037793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2986150681266964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.241897674641042e-05,0.00023866404219055582
