Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
Construction and construction services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,953.0,956.3989624092507,953.0,5995.0,5995.0,5995.0,440.0,440.0,1207.7497858593767,712.2433449003859,771.874305428851,377.0,562.0,938.155638536221,562.0,689.0814558058926,1046.0,13474.0,5399.5296165445925,10225.0,10225.0,10225.0,15375.376036794512,551.1255046790398,10225.0,23240.61192983707,17810.0,17810.0,17735.710853026627,2122.306029508737,2185.8805444410245,17810.0,17810.0,2019.0,13867.0,12710.362484282157,13867.0,13867.0,13867.0,7575.130961321817,13810.140617462614,806.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,3040.0,0.0,752.1760540598827,0.0,0.0,0.0,0.0,0.0,10423.071337054327,358.18949369565826,13474.0,13474.0,10403.0,9975.99821302925,9872.784858806725,2195.45145126795,3523.9489360200446,2721.5560436893206,5429.876050380498,5440.361128487426,5176.368235723408,4241.276095785981,3875.1588198979757,4111.465910082172,3099.508548632219,3593.0,2717.695078667161,662.6255358402518,2774.084078478326,471.0659187167703,2030.2052804008479,272.60084033613447,1154.1457212713935,263.4359210919057,224.07262305639892,0.0,9.141421674451466,9.59292831442015,289.10828348740256,50.9427321799875,3024.532198942942,133.70536445276866,25113.242629476583,0.0,2022.0556739289393,48665.36016286894,62872.0,1052.0,7280.0,17381.0,5529.0,529.0,9956.0,495.0,35776.0,27306.0,3135.0,25905.0,9262.0,11512.273611279932,3257.0,679.0,15376.0,6621.0,17998.0,3257.0,532.0,17440.66297102349,7512.9014011094705
Electricity,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,611.0,611.0,612.2115585378099,611.0,2372.0,2372.0,2372.0,0.0,0.0,595.9290603101572,1289.6718677958697,1777.4551244837369,2326.0,78.0,1063.2403286034355,78.0,410.856303217542,128.0,22115.0,7805.7748901335635,3916.0,3916.0,3916.0,5381.806548175865,1790.0102970173077,3916.0,9102.381322356268,6018.0,6018.0,6141.305186150298,1734.8370837454665,1751.978796894771,6018.0,6018.0,269.0,21605.0,20992.441702211596,21605.0,21605.0,21605.0,9037.839607585429,21574.88712011577,1296.0,1296.0,2527.756104847365,4946.58410470573,1267.2616888366283,2364.518117234561,10156.0,10110.176708443958,3056.0,3056.0,14261.0,11350.50464577118,14261.0,14261.0,14261.0,5617.041242358877,13987.75346374173,19781.086240666835,12911.843118342698,22115.0,22115.0,42279.0,40464.18869294258,40041.065842299664,3960.8336266422243,10512.677677006504,8272.298470873786,4989.309571916839,7903.721673130657,5188.081317277868,6181.770977206626,5656.1906401966835,6380.839520926744,3755.817059270517,2811.0,4284.12033162049,823.2399479081881,2411.3567607281834,1295.7864437836054,2085.3837926382735,125.91932773109244,10387.683129584351,10199.864163026077,9449.08377035606,9690.0,9660.269537229658,9667.342028784944,10339.56041326808,1114.7427967099939,10205.527791017957,155455.44076762578,6370.928487603305,3347.872065165309,8728.902749494839,28043.86896866903,33873.0,3296.0,7481.0,11070.0,5591.0,987.0,14060.0,1060.0,26271.0,25717.0,3790.0,1036.0,4822.0,11899.93608443742,7698.0,883.0,15621.0,8533.0,13612.0,7698.0,6383.0,6043.211844975539,3470.6446096377467
Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3112176350578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21112453462857,0.0,0.0,0.0,0.0,6.892667631452001,0.0,0.0,0.0,27.61741077194644,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,1242.2004510980912,1681.0,1681.0,1681.0,0.0,1627.7199364980684,417.48352797372723,1477.2958287902932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.27513888127285,3.076657153971545,1.8917038567493114,6.577942820635681,0.0,23.23746233810815,0.0,21.0,0.0,8115.0,48.0,0.0,43.0,0.0,98.0,0.0,0.0,0.0,0.0,24.089947733074027,127.0,0.0,25.0,186.0,0.0,127.0,26.0,3.6288842890405095,58.01706399930503
Water Supply,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,4858.0,0.0,0.0,0.0,0.0,655.0,655.0,655.0,81.0,81.0,534.6033218309228,10.586983425950642,25.914594702184477,212.0,43.0,45.230171769977595,43.0,43.753447366438095,282.0,0.0,174.15849490162284,0.0,0.0,0.0,186.3891487371375,7.982811179618792,0.0,4.084145624320616,258.0,258.0,219.75123551082757,363.3716617210682,360.79983584692724,258.0,258.0,0.0,0.0,43.62309228531275,0.0,0.0,0.0,0.0,2.14447660395562,0.0,0.0,0.0,8.592448443621647,0.0,0.0,0.0,0.0,13.0,13.0,523.0,396.26895151144817,523.0,523.0,523.0,0.0,506.4232759003508,129.88928324227206,461.15440744779,0.0,0.0,1.0,0.9522767124205636,0.9406320522681362,43.87478154598228,1.0655091694016068,2.033155339805825,0.011084464754423401,1.2717377705492305,0.24522897281517972,0.17114889364373662,0.15562487138664155,0.07367975714858947,0.0,0.0,0.0,0.0,0.003646357724019701,0.0,0.0,0.0,0.06845965770171149,0.020731012400618674,0.5394847732082069,0.0,0.06531381245829572,0.0,0.023164763458401304,1.173114545882883,57.70853703289704,25909.61515554491,4450.0738553719,1915.5294681360804,2067.753630481103,3051.1366597805118,4101.0,561.0,2083.0,3142.0,2110.0,375.0,4936.0,350.0,697.0,2927.0,473.0,0.0,2263.0,2230.999594830031,2351.0,0.0,2980.0,1131.0,6512.0,2351.0,347.0,3088.9343601073224,1777.8173345412577
Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repair & Maintenance of Motor Vehicle,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,15509.0,0.0,0.0,0.37758102691201195,0.0,152.0,152.0,152.0,0.0,0.0,3389.0651721690606,754.9032492902036,1151.9157889498913,79.0,1271.0,1234.326064227035,1271.0,1258.6099766407958,1020.0,5125.0,2542.877012781847,1030.0,1030.0,1030.0,2907.813564078578,827.1148946824826,1030.0,1321.5762662532447,3806.0,3806.0,3409.8195330517865,938.5248722387075,940.4984781642215,3806.0,3806.0,174.0,6020.0,5994.226509529328,6020.0,6020.0,6020.0,2874.0654806609086,6018.732995658465,799.0,799.0,460.92331183128823,1403.9432729151417,881.9364738737414,1122.9869331675347,2350.0,2340.5981600502955,3776.0,3776.0,5711.0,5144.421596995076,5711.0,5711.0,5711.0,3192.398320206964,5631.602879790399,5943.258530550933,5474.603749056446,5125.0,5125.0,8089.0,7789.228709918804,7723.887121449037,1191.564399633364,2912.366670195622,2637.258707524272,3438.7983269445026,3678.2993035572795,3430.1664112388253,3622.998846878243,2609.8418624297365,4000.0649828154715,1995.6175911854104,1345.0,2296.9622026805105,254.18964675240107,1143.8280823968,230.0691928749512,1244.3108498747351,112.61848739495798,4975.485574572127,5989.153284671533,5908.804723525624,6082.0,6057.395572477137,6064.763423747579,6049.857023744788,497.51396613711086,3675.169416171391,134.80166764640535,149.5060123966942,22.34778789330778,5662.826861235819,13692.226079709832,17321.0,228.0,0.0,15387.0,0.0,15.0,920.0,0.0,137.0,1594.0,101.0,154.0,198.0,10852.456413840608,3811.0,412.0,14359.0,32.0,0.0,3811.0,519.0,682.0219002328357,192.8812469750183
Hotels & Restaurant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0,831.0,831.0,0.0,0.0,0.0,0.0,9.685946026638359,72.0,20.0,15.044062733383122,20.0,18.325672519026448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.3511859504133,0.0,378.3815327038141,25808.693731944524,34823.0,36.0,1078.0,11715.0,1442.0,147.0,2665.0,157.0,6406.0,34830.0,1039.0,0.0,2436.0,4149.461984927677,1429.0,2103.0,5582.0,3913.0,3354.0,1429.0,132.0,4936.048593991877,210.6446096377468
Railway Transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30609724026362134,0.0,0.0,0.0,0.0,0.0,0.0,282.7549415498071,881.0621223519134,939.3790243659705,21.0,18.0,147.59775952203137,18.0,61.78366362745837,32.0,576.0,400.00217147781126,835.0,835.0,835.0,1964.7381509198626,77.07957810397171,835.0,1510.7575125778878,2491.0,2491.0,2294.8371222332044,720.1706849653808,721.7945008720632,2491.0,2491.0,373.0,973.0,967.1613452008186,973.0,973.0,973.0,1053.9756149079985,972.7129763627592,509.0,509.0,205.6005819936047,1337.7383131700176,554.2700521790255,1142.2357635739113,1747.0,1740.7790070241933,4503.0,4503.0,903.0,1756.8199920923043,903.0,903.0,903.0,1969.6779369504304,937.0409210000444,955.6152010956806,1330.7748888702508,576.0,576.0,141.0,161.58479734634844,167.8936803225343,695.8352520623282,880.0764842196893,738.0533919902913,2741.750665634383,2383.3998707202136,2670.709396095603,2573.9532088816,2198.2752704942004,2967.2700108166578,2347.2068768996965,2071.0,2128.0249774858294,570.0949590319605,1594.2168875343548,698.1841789072122,1266.23162459048,351.81848739495797,2764.9476772616135,3887.102108376523,3976.2106688747817,4082.0,4062.08179926993,4068.2410047052313,3929.0074315751312,509.9539429882514,1615.8980398442673,94.40736832412647,562.8295936639119,41.384842676888674,0.0,521.1936767312062,250.0,0.0,0.0,22.0,138.0,13.0,62.0,0.0,37.0,0.0,297.0,0.0,121.0,1041.4656719743932,323.0,102.0,1312.0,587.0,135.0,323.0,0.0,254.8312156858771,298.98397845592524
Land transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36988277296526223,0.0,1826.0,1826.0,1826.0,14.0,14.0,903.1013435794523,3386.503045451236,3362.659208147423,56.0,187.0,294.04824495892456,187.0,223.1654735890287,325.0,6129.0,3007.8666379434153,1009.0,1009.0,1009.0,2225.3339413782346,245.47328096147226,1009.0,1348.809570480722,2797.0,2797.0,2549.7748000718843,1050.5622733267392,1051.0889846448479,2797.0,2797.0,321.0,3314.0,3541.707537168076,3314.0,3314.0,3314.0,2355.0446864438604,3325.1939218523876,606.0,606.0,917.2491176047532,288.14341929650834,1013.4379069596531,2571.605110538064,1876.0,1869.7840320589073,17308.0,17308.0,6044.0,8597.279393264082,6044.0,6044.0,6044.0,2525.5431665245337,5932.78064079222,3992.0071572684565,7359.414129553524,6129.0,6129.0,3097.0,3105.915375766443,3121.4595944655275,960.2376046440575,3286.109244685982,3510.45151092233,5257.942217270615,4876.82292839568,5172.798868819558,5194.463926507707,3648.109291570545,5587.146112109423,3084.0148176291796,2397.0,3531.9651692535886,819.1211677247816,2017.787079920542,810.9066264155479,2023.6893621121603,405.5789915966387,5936.535452322738,7183.572002279326,7219.143161284387,7399.0,7373.230482395887,7383.141087738722,7227.316150081566,646.3831033811674,4937.223644193982,315.2987881489211,234.6646253443526,23.650854496086886,284.42101787132333,4613.40601928537,5204.0,11.0,0.0,0.0,0.0,0.0,293.0,0.0,318.0,1564.0,2723.0,0.0,260.0,1361.833140877598,2713.0,119.0,1639.0,282.0,547.0,2713.0,0.0,171.73956609973675,156.22078953573512
Air transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04875560832941514,0.0,0.0,0.0,0.0,0.0,0.0,9.483696760562232,0.0,0.0,15.0,14.0,27.628827483196414,14.0,18.604400572677264,0.0,681.0,234.13177078845325,133.0,133.0,133.0,266.7903492360461,47.06634534130387,133.0,160.7010234569441,331.0,331.0,302.63435618653966,117.32968595450049,117.53821688724736,331.0,331.0,36.0,367.0,392.43985305357626,367.0,367.0,367.0,261.157857679309,368.2506029908345,67.0,67.0,101.88596908573894,38.58037628621862,112.44688763136621,286.09128436159045,209.0,208.34172045247925,0.0,0.0,672.0,499.83217713238196,672.0,672.0,672.0,279.98748038210994,659.607076246725,442.74805236882025,591.5095194162543,681.0,681.0,344.0,345.0020661849291,346.7309255956657,137.41480598838984,418.1864817494207,390.74962378640777,583.6837622977132,545.238333541849,575.2590950556468,584.3521633845405,557.3903131126058,629.6164055548771,608.0623100303952,574.0,572.937384118239,91.50832926366051,430.92895588995617,97.21235469045688,283.50225476970513,45.287394957983196,659.5706601466992,798.0707676444251,803.3218364154936,822.0,819.1381245829572,820.2383753113756,802.9256117455138,78.64863411486341,368.1126024473474,8.579375178071114,76.78571074380166,13.586567640951925,998.0130359234828,4168.437831667628,5512.0,12.0,22.0,219.0,149.0,15.0,2300.0,0.0,861.0,8036.0,9031.0,0.0,373.0,6630.802560674203,9798.0,3863.0,8915.0,0.0,14553.0,9798.0,852.0,1088.4788053681414,277.7635364052669
Water Transport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02152202639073,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.797496049592805,14.0,11.0,24.0,0.0,53.0,14.0,0.0,11.190968307495078,77.83074994725673
Supportive and Auxiliary transport activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.5925617744713,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764.1439433571495,88.04998001687464,0.0,9.319802063239118,0.0,0.0,8996.0,8566.68130493539,8461.925942204152,0.0,1490.8146945689382,887.1540776699029,99.71584493079291,788.9648442387089,132.12515964240103,233.05759202552244,401.90726841472525,171.11060904761072,0.0,0.0,0.0,0.0,7.343873302674903,0.0,0.0,0.0,615.8630806845965,186.49618755596558,8.72369491213543,0.0,0.0,0.0,208.39021207177814,0.0,1093.6302573468931,20.961491266758703,59.073677685950415,0.0,0.0,5419.928861261552,7016.0,71.0,0.0,4704.0,0.0,14.0,1582.0,0.0,395.0,1758.0,753.0,0.0,137.0,1742.6730886106723,722.0,392.0,2328.0,531.0,0.0,722.0,0.0,756.0744592714955,482.93348142816365
Storage and warehousing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250049807543651,0.0,0.0,0.0,0.0,0.0,0.0,26.589616831045088,100.76548812152684,99.3114830234371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8455550768347,341.0,341.0,341.0,128.09692859370128,180.94768864824263,341.0,1.3672802656354877,54.0,54.0,63.78489382094828,1.3141691394658754,3.6969665880099862,54.0,54.0,0.0,0.0,19.10074212875071,0.0,0.0,0.0,0.0,0.9389773275446213,0.0,0.0,0.0,3.7622766607827094,0.0,0.0,0.0,0.0,515.0,515.0,229.0,291.2719708134143,229.0,229.0,229.0,184.07726044675042,227.60539988454195,56.87312784413059,262.55047666974195,0.0,0.0,0.0,8.679651987446531,11.754853650909029,11.29198900091659,118.03232522849986,153.9341868932039,4.456747927563872,13.545977730514199,8.66272577996716,28.445899370908016,11.843844429281607,4.103770128578656,0.0,0.0,37.49801345552789,0.0,3.5840322185637703,0.0,4.613258816727693,0.0,59.448410757946206,6.425745529536266,0.992823626828595,0.0,0.8782038701573969,0.7261278715748685,3.165415986949429,0.5404848969056326,126.0729226862612,8.184063644534358,5.555775482093664,0.896102858968216,0.0,4434.650548100724,5963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,820.2602913172076,0.0,82.0,1094.0,0.0,1459.0,0.0,2005.0,242.52060430859973,0.0
Communication services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067730290158826,0.0,1291.0,1291.0,1291.0,0.0,0.0,36.03804769013648,1.6086777160329053,0.0,35.0,14.0,220.41478715459297,14.0,83.73573958254842,36.0,1568.0,561.2533678012351,1928.0,1928.0,1928.0,1794.4444340505145,976.1823166724047,1928.0,2244.2945987846824,1796.0,1796.0,1830.14240572678,376.40955736894165,387.84384938955577,1796.0,1796.0,181.0,3393.0,3344.9562119381644,3393.0,3393.0,3393.0,1670.8335758542994,3390.6382054992764,402.0,402.0,398.9790991270096,609.8670254445258,264.96078489013007,792.6356881491372,1425.0,1424.2311696887734,0.0,0.0,2817.0,2096.059945724453,2817.0,2817.0,2817.0,1006.3317376255008,2759.567831608864,3249.947940444458,2479.0065839134445,1568.0,1568.0,3797.0,3674.6501222958104,3649.9455934681732,934.1050229147571,1769.7054263565892,1589.676280339806,1852.287138621901,1974.2539513741187,1869.4391534391534,2078.7235198401004,1815.3932048824338,2318.7882900957798,1790.1893996960487,1453.0,1815.302113683318,332.3580769439471,1148.9600097961847,387.57994653209585,1156.5352669107729,96.21008403361344,3123.368215158924,3821.7098200960572,3788.504990339498,3908.0,3892.676531773757,3896.9235399944646,3854.490048939641,1262.5430712185928,1897.705921804676,44.938730859231896,15949.449019283746,11.023239099185433,2790.88123786236,9724.104912744351,12399.0,332.0,4388.0,59405.0,3922.0,663.0,26337.0,499.0,70680.0,14619.0,7851.0,0.0,5253.0,23718.277835176857,7295.0,6458.0,31797.0,19667.0,11031.0,7295.0,550.0,3294.637559254014,2405.904739448243
Financial services,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,62970.0,360.0,360.0,362.1643091096005,360.0,440.0,440.0,440.0,30.0,30.0,1256.979956437679,2253.412458443544,2795.270480518834,511.0,257.0,665.3692307692307,257.0,394.9645844322206,757.0,6257.0,3022.0591871319834,6264.0,6264.0,6264.0,6612.575054568132,2134.1037588807862,6264.0,6833.663375922923,6991.0,6991.0,6876.942986791266,1603.3859627431586,1638.2563523819294,6991.0,6991.0,423.0,10549.0,10438.2323775241,10549.0,10549.0,10549.0,4764.66316184754,10543.554751567775,812.0,812.0,1111.006760420009,2103.881370818444,928.4542808848387,2311.183343355995,4260.0,4254.366936085719,10000.0,10000.0,9221.0,9235.155592897452,9221.0,9221.0,9221.0,4175.802731813589,9061.254895865713,10219.185529358056,9295.877561575666,6257.0,6257.0,13014.0,12569.431497593174,12475.532714071995,2176.470937977391,5410.749314794556,4902.653871359224,5732.287988367922,6212.575649526669,5846.28617040686,6796.394470140553,5408.202088139411,7834.181091784574,5054.270896656535,3469.0,5435.4676060814745,981.927885398014,2924.588924868704,1016.1179598089573,3110.3091732511084,255.13529411764708,11551.480195599022,14610.439937047187,14478.796996963843,15011.0,14945.4521332967,14963.259894824247,14744.832553924234,3113.358515400137,7365.0567293618415,47713.32919985934,44793.201636363636,689.5158121705798,25454.359848097683,60744.870947249576,79574.0,6891.0,185.0,13059.0,2470.0,176.0,5692.0,88.0,16368.0,17677.0,5678.0,2804.0,4524.0,24914.196912604835,29237.0,3383.0,33054.0,50292.0,43.0,29237.0,6307.0,9174.276304221698,10003.280842403108
Insurance services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12463839723309132,0.0,12.0,12.0,12.0,20.0,20.0,12.499979605654945,38.19731126695625,257.2231086931281,174.0,7.0,160.88185212845406,7.0,58.987868284228774,19.0,1162.0,418.7701680310211,340.0,340.0,340.0,316.34602432179605,171.5803699414729,340.0,392.6682763987146,315.0,315.0,321.0663057477461,100.35402242004616,102.11791662391848,315.0,315.0,50.0,2518.0,2337.91920412239,2518.0,2518.0,2518.0,1239.605449680811,2509.1473709599613,298.0,298.0,295.69955409995686,423.9156757222198,196.60955390607776,376.8415773970299,394.0,396.7637690926442,187.0,187.0,359.0,313.5985406707164,359.0,359.0,359.0,443.5088540285651,361.59902748789915,1981.8031309367775,339.00911403729486,1162.0,1162.0,2816.0,2686.0248947362543,2654.697286012526,624.3237946837764,693.9398901318652,385.3755946601942,96.03406537379384,332.59631344092753,113.22202152891809,174.99900062781074,607.5368944341554,163.9645274690766,793.4998100303952,895.0,571.8505059066588,22.001573606815345,611.7498870717571,36.85719864227569,501.36297937945653,0.14369747899159663,320.9887530562347,209.29465715138522,163.5030508786457,156.0,156.34003218589316,155.72093827843898,216.28548123980423,934.5644583064458,652.6495256735267,17.869427416712764,383.6620633608815,42.24436990896023,153.00327077452886,8791.774232545251,11562.0,0.0,53.0,436.0,108.0,12.0,243.0,0.0,1836.0,15516.0,251.0,0.0,8986.0,6929.9798731818,789.0,109.0,9281.0,5295.0,0.0,789.0,126.0,527.187355427807,2292.210501495427
